location,date,vaccine,total_vaccinations
Uruguay,2021-12-09,Sinovac,3249272.0
Uruguay,2021-12-10,Sinovac,3249280.0
Uruguay,2021-12-11,Sinovac,3249282.0
Uruguay,2021-12-13,Sinovac,3249293.0
Uruguay,2021-12-14,Sinovac,3249297.0
Uruguay,2021-12-15,Sinovac,3249301.0
Uruguay,2021-12-16,Sinovac,3249306.0
Uruguay,2021-12-17,Sinovac,3249315.0
Uruguay,2021-12-18,Sinovac,3249317.0
Uruguay,2021-12-19,Sinovac,3249318.0
Uruguay,2021-12-20,Sinovac,3249324.0
Uruguay,2021-12-21,Sinovac,3249328.0
Uruguay,2021-12-22,Sinovac,3249332.0
Uruguay,2021-12-23,Sinovac,3249337.0
Uruguay,2021-12-27,Sinovac,3249341.0
Uruguay,2021-12-28,Sinovac,3249349.0
Uruguay,2021-12-30,Sinovac,3249352.0
Uruguay,2021-12-31,Sinovac,3249353.0
Uruguay,2022-01-01,Sinovac,3249354.0
Uruguay,2022-01-03,Sinovac,3249372.0
Uruguay,2022-01-04,Sinovac,3249378.0
Uruguay,2022-01-05,Sinovac,3249380.0
Uruguay,2022-01-06,Sinovac,3249381.0
Uruguay,2022-01-07,Sinovac,3249382.0
Uruguay,2022-01-08,Sinovac,3249384.0
Uruguay,2022-01-10,Sinovac,3249402.0
Uruguay,2022-01-11,Sinovac,3249406.0
Uruguay,2022-01-12,Sinovac,3249413.0
Uruguay,2022-01-13,Sinovac,3249416.0
Uruguay,2022-01-14,Sinovac,3249418.0
Uruguay,2022-01-15,Sinovac,3249419.0
Uruguay,2022-01-17,Sinovac,3249421.0
Uruguay,2022-01-19,Sinovac,3249422.0
Uruguay,2022-01-20,Sinovac,3249423.0
Uruguay,2022-01-21,Sinovac,3249429.0
Uruguay,2022-01-24,Sinovac,3249433.0
Uruguay,2022-01-25,Sinovac,3249435.0
Uruguay,2022-01-27,Sinovac,3249439.0
Uruguay,2022-01-28,Sinovac,3249442.0
Uruguay,2022-01-29,Sinovac,3249443.0
Uruguay,2022-01-31,Sinovac,3249445.0
Uruguay,2022-02-01,Sinovac,3249447.0
Uruguay,2022-02-02,Sinovac,3249451.0
Uruguay,2022-02-03,Sinovac,3249453.0
Uruguay,2022-02-04,Sinovac,3249455.0
Uruguay,2022-02-05,Sinovac,3249456.0
Uruguay,2022-02-07,Sinovac,3249457.0
Uruguay,2022-02-10,Sinovac,3249458.0
Uruguay,2022-02-11,Sinovac,3249459.0
Uruguay,2022-02-14,Sinovac,3249460.0
Uruguay,2022-02-15,Sinovac,3249461.0
Uruguay,2022-02-16,Sinovac,3249462.0
Uruguay,2022-02-18,Sinovac,3249463.0
Uruguay,2022-02-21,Sinovac,3249464.0
Uruguay,2022-02-22,Sinovac,3249466.0
Uruguay,2022-02-25,Sinovac,3249467.0
Uruguay,2022-02-26,Sinovac,3249468.0
Uruguay,2022-03-02,Sinovac,3249471.0
Uruguay,2022-03-03,Sinovac,3249473.0
Uruguay,2022-03-04,Sinovac,3249475.0
Uruguay,2022-03-07,Sinovac,3249476.0
Uruguay,2022-03-11,Sinovac,3249478.0
Uruguay,2022-03-15,Sinovac,3249479.0
Uruguay,2022-03-16,Sinovac,3249480.0
Uruguay,2022-03-18,Sinovac,3249481.0
Uruguay,2022-03-21,Sinovac,3249482.0
Uruguay,2022-03-25,Sinovac,3249483.0
Uruguay,2022-04-01,Sinovac,3249485.0
Uruguay,2022-04-04,Sinovac,3249489.0
Uruguay,2022-04-08,Sinovac,3249490.0
Uruguay,2022-04-11,Sinovac,3249493.0
Uruguay,2022-04-18,Sinovac,3249495.0
Uruguay,2022-04-19,Sinovac,3249496.0
Uruguay,2022-04-20,Sinovac,3249497.0
Uruguay,2022-04-21,Sinovac,3249498.0
Uruguay,2022-04-22,Sinovac,3249501.0
Uruguay,2022-04-28,Sinovac,3249502.0
Uruguay,2022-05-02,Sinovac,3249503.0
Uruguay,2022-05-04,Sinovac,3249505.0
Uruguay,2022-05-06,Sinovac,3249507.0
Uruguay,2022-05-09,Sinovac,3249508.0
Uruguay,2022-05-14,Sinovac,3249509.0
Uruguay,2022-05-20,Sinovac,3249510.0
Uruguay,2022-05-25,Sinovac,3249512.0
Uruguay,2022-05-27,Sinovac,3249513.0
Uruguay,2022-05-30,Sinovac,3249514.0
Uruguay,2022-06-02,Sinovac,3249515.0
Uruguay,2022-06-07,Sinovac,3249516.0
Uruguay,2022-06-17,Sinovac,3249517.0
Uruguay,2022-06-24,Sinovac,3249518.0
Uruguay,2022-06-27,Sinovac,3249519.0
Uruguay,2022-06-28,Sinovac,3249520.0
Uruguay,2022-07-04,Sinovac,3249521.0
Uruguay,2022-07-05,Sinovac,3249522.0
Uruguay,2022-07-15,Sinovac,3249523.0
Uruguay,2022-08-06,Sinovac,3249524.0
Uruguay,2022-08-09,Sinovac,3249525.0
Uruguay,2022-08-11,Sinovac,3249527.0
Uruguay,2022-08-17,Sinovac,3249528.0
Uruguay,2022-09-07,Sinovac,3249530.0
Uruguay,2022-09-16,Sinovac,3249532.0
Uruguay,2022-09-18,Sinovac,3249533.0
Uruguay,2022-09-23,Sinovac,3249534.0
Uruguay,2022-11-22,Sinovac,3249535.0
Uruguay,2022-12-21,Sinovac,3249539.0
Uruguay,2022-12-30,Sinovac,3249540.0
Uruguay,2023-01-29,Sinovac,3249541.0
Uruguay,2023-02-15,Sinovac,3249543.0
Uruguay,2023-02-17,Sinovac,3249544.0
Uruguay,2023-03-22,Sinovac,3249545.0
Uruguay,2023-04-08,Sinovac,3249546.0
Uruguay,2023-04-10,Sinovac,3249547.0
Uruguay,2023-05-10,Sinovac,3249548.0
Uruguay,2023-05-15,Sinovac,3249549.0
Uruguay,2023-05-16,Sinovac,3249551.0
Nepal,2022-02-19,Johnson&Johnson,3005246.0
Nepal,2022-02-20,Johnson&Johnson,3012420.0
Nepal,2022-02-21,Johnson&Johnson,3023155.0
Nepal,2022-02-22,Johnson&Johnson,3039914.0
Nepal,2022-02-23,Johnson&Johnson,3057989.0
Nepal,2022-02-24,Johnson&Johnson,3068410.0
Nepal,2022-02-25,Johnson&Johnson,3082971.0
Nepal,2022-02-26,Johnson&Johnson,3091275.0
Nepal,2022-02-27,Johnson&Johnson,3098185.0
Nepal,2022-02-28,Johnson&Johnson,3117996.0
Nepal,2022-03-01,Johnson&Johnson,3133321.0
Nepal,2022-03-02,Johnson&Johnson,3137191.0
Nepal,2022-03-04,Johnson&Johnson,3146607.0
Nepal,2022-03-05,Johnson&Johnson,3160635.0
Nepal,2022-03-08,Johnson&Johnson,3186814.0
Nepal,2022-03-09,Johnson&Johnson,3194909.0
Nepal,2022-03-11,Johnson&Johnson,3212856.0
Nepal,2022-03-12,Johnson&Johnson,3221894.0
Nepal,2022-03-13,Johnson&Johnson,3227586.0
Nepal,2022-03-14,Johnson&Johnson,3244785.0
Nepal,2022-03-15,Johnson&Johnson,3254678.0
Nepal,2022-03-16,Johnson&Johnson,3264007.0
Nepal,2022-03-17,Johnson&Johnson,3270955.0
Nepal,2022-03-18,Johnson&Johnson,3273424.0
Nepal,2022-03-19,Johnson&Johnson,3273951.0
Nepal,2022-03-21,Johnson&Johnson,3280927.0
Nepal,2022-03-22,Johnson&Johnson,3287810.0
Nepal,2022-03-23,Johnson&Johnson,3299594.0
Nepal,2022-03-24,Johnson&Johnson,3308281.0
Nepal,2022-03-25,Johnson&Johnson,3312256.0
Nepal,2022-03-26,Johnson&Johnson,3320743.0
Nepal,2022-03-27,Johnson&Johnson,3323818.0
Nepal,2022-03-28,Johnson&Johnson,3333052.0
Nepal,2022-03-29,Johnson&Johnson,3339665.0
Nepal,2022-03-30,Johnson&Johnson,3350105.0
Nepal,2022-03-31,Johnson&Johnson,3354508.0
Nepal,2022-04-03,Johnson&Johnson,3368812.0
Nepal,2022-04-04,Johnson&Johnson,3372065.0
Nepal,2022-04-05,Johnson&Johnson,3373852.0
Nepal,2022-04-06,Johnson&Johnson,3380418.0
Nepal,2022-04-07,Johnson&Johnson,3385827.0
Nepal,2022-04-08,Johnson&Johnson,3388807.0
Nepal,2022-04-10,Johnson&Johnson,3393797.0
Nepal,2022-04-11,Johnson&Johnson,3397717.0
Nepal,2022-04-12,Johnson&Johnson,3401274.0
Nepal,2022-04-13,Johnson&Johnson,3406531.0
Nepal,2022-04-14,Johnson&Johnson,3409133.0
Nepal,2022-04-17,Johnson&Johnson,3415742.0
Nepal,2022-04-18,Johnson&Johnson,3418146.0
Nepal,2022-04-20,Johnson&Johnson,3426261.0
Nepal,2022-04-21,Johnson&Johnson,3428240.0
Nepal,2022-04-23,Johnson&Johnson,3438642.0
Nepal,2022-04-24,Johnson&Johnson,3453700.0
Nepal,2022-04-25,Johnson&Johnson,3457999.0
Nepal,2022-04-26,Johnson&Johnson,3460469.0
Nepal,2022-04-27,Johnson&Johnson,3465243.0
Nepal,2022-04-29,Johnson&Johnson,3480020.0
Nepal,2022-04-30,Johnson&Johnson,3483025.0
Nepal,2022-05-01,Johnson&Johnson,3484160.0
Nepal,2022-05-02,Johnson&Johnson,3485168.0
Nepal,2022-05-03,Johnson&Johnson,3490237.0
Nepal,2022-05-04,Johnson&Johnson,3492909.0
Nepal,2022-05-05,Johnson&Johnson,3499231.0
Nepal,2022-05-06,Johnson&Johnson,3503203.0
Nepal,2022-05-07,Johnson&Johnson,3517537.0
Nepal,2022-05-08,Johnson&Johnson,3519578.0
Nepal,2022-05-09,Johnson&Johnson,3520993.0
Nepal,2022-05-10,Johnson&Johnson,3524925.0
Nepal,2022-05-11,Johnson&Johnson,3524995.0
Nepal,2022-05-12,Johnson&Johnson,3525299.0
Nepal,2022-05-15,Johnson&Johnson,3525629.0
Nepal,2022-05-18,Johnson&Johnson,3529318.0
Nepal,2022-05-20,Johnson&Johnson,3529738.0
Nepal,2022-05-22,Johnson&Johnson,3530053.0
Nepal,2022-05-23,Johnson&Johnson,3530533.0
Nepal,2022-05-24,Johnson&Johnson,3531267.0
Nepal,2022-05-25,Johnson&Johnson,3534029.0
Nepal,2022-05-26,Johnson&Johnson,3537029.0
Nepal,2022-05-27,Johnson&Johnson,3541373.0
Nepal,2022-05-28,Johnson&Johnson,3544431.0
Nepal,2022-05-29,Johnson&Johnson,3544882.0
Nepal,2022-05-30,Johnson&Johnson,3545370.0
Nepal,2022-06-01,Johnson&Johnson,3561251.0
Nepal,2022-06-02,Johnson&Johnson,3567873.0
Nepal,2022-06-03,Johnson&Johnson,3573283.0
Nepal,2022-06-04,Johnson&Johnson,3576281.0
Nepal,2022-06-05,Johnson&Johnson,3577143.0
Nepal,2022-06-06,Johnson&Johnson,3580035.0
Nepal,2022-06-07,Johnson&Johnson,3582204.0
Nepal,2022-06-08,Johnson&Johnson,3585945.0
Nepal,2022-06-09,Johnson&Johnson,3589310.0
Nepal,2022-06-10,Johnson&Johnson,3593111.0
Nepal,2022-06-11,Johnson&Johnson,3597289.0
Nepal,2022-06-14,Johnson&Johnson,3601570.0
Nepal,2022-06-15,Johnson&Johnson,3607262.0
Nepal,2022-06-16,Johnson&Johnson,3612457.0
Nepal,2022-06-17,Johnson&Johnson,3636468.0
Nepal,2022-06-18,Johnson&Johnson,3638858.0
Nepal,2022-06-19,Johnson&Johnson,3639655.0
Nepal,2022-06-20,Johnson&Johnson,3643737.0
Nepal,2022-06-21,Johnson&Johnson,3649317.0
Nepal,2022-06-22,Johnson&Johnson,3662334.0
Nepal,2022-06-23,Johnson&Johnson,3664019.0
Nepal,2022-06-24,Johnson&Johnson,3667408.0
Nepal,2022-06-25,Johnson&Johnson,3669166.0
Nepal,2022-06-27,Johnson&Johnson,3671158.0
Nepal,2022-06-28,Johnson&Johnson,3672353.0
Nepal,2022-07-03,Johnson&Johnson,3692531.0
Nepal,2022-07-04,Johnson&Johnson,3693423.0
Nepal,2022-02-23,Moderna,4542898.0
Nepal,2022-02-24,Moderna,4568889.0
Nepal,2022-02-25,Moderna,4577019.0
Nepal,2022-02-26,Moderna,4609679.0
Nepal,2022-02-27,Moderna,4624778.0
Nepal,2022-02-28,Moderna,4643976.0
Nepal,2022-03-01,Moderna,4663614.0
Nepal,2022-03-02,Moderna,4673074.0
Nepal,2022-03-04,Moderna,4721773.0
Nepal,2022-03-05,Moderna,4830858.0
Nepal,2022-03-08,Moderna,5106945.0
Nepal,2022-03-09,Moderna,5139733.0
Nepal,2022-03-11,Moderna,5250942.0
Nepal,2022-03-12,Moderna,5277647.0
Nepal,2022-03-13,Moderna,5322564.0
Nepal,2022-03-14,Moderna,5342213.0
Nepal,2022-03-15,Moderna,5377315.0
Nepal,2022-03-16,Moderna,5405539.0
Nepal,2022-03-17,Moderna,5452862.0
Nepal,2022-03-18,Moderna,5467591.0
Nepal,2022-03-21,Moderna,5488220.0
Nepal,2022-03-22,Moderna,5496670.0
Nepal,2022-03-23,Moderna,5520488.0
Nepal,2022-03-24,Moderna,5540161.0
Nepal,2022-03-25,Moderna,5576566.0
Nepal,2022-03-26,Moderna,5583197.0
Nepal,2022-03-27,Moderna,5589837.0
Nepal,2022-03-28,Moderna,5623810.0
Nepal,2022-03-29,Moderna,5630789.0
Nepal,2022-03-30,Moderna,5651198.0
Nepal,2022-03-31,Moderna,5671665.0
Nepal,2022-04-03,Moderna,5711065.0
Nepal,2022-04-04,Moderna,5729589.0
Nepal,2022-04-05,Moderna,5732100.0
Nepal,2022-04-06,Moderna,5739525.0
Nepal,2022-04-07,Moderna,5758279.0
Nepal,2022-04-08,Moderna,5760057.0
Nepal,2022-04-10,Moderna,5762686.0
Nepal,2022-04-11,Moderna,5763827.0
Nepal,2022-04-12,Moderna,5784091.0
Nepal,2022-04-13,Moderna,5801462.0
Nepal,2022-04-14,Moderna,5815923.0
Nepal,2022-04-17,Moderna,5819382.0
Nepal,2022-04-18,Moderna,5832940.0
Nepal,2022-04-20,Moderna,5836685.0
Nepal,2022-04-21,Moderna,5836952.0
Nepal,2022-04-23,Moderna,5853498.0
Nepal,2022-04-24,Moderna,5853648.0
Nepal,2022-04-25,Moderna,5858692.0
Nepal,2022-04-26,Moderna,5860289.0
Nepal,2022-04-27,Moderna,5868106.0
Nepal,2022-04-29,Moderna,5881590.0
Nepal,2022-04-30,Moderna,5889177.0
Nepal,2022-05-01,Moderna,5890767.0
Nepal,2022-05-02,Moderna,5891463.0
Nepal,2022-05-03,Moderna,5892191.0
Nepal,2022-05-04,Moderna,5892838.0
Nepal,2022-05-05,Moderna,5901492.0
Nepal,2022-05-06,Moderna,5910781.0
Nepal,2022-05-07,Moderna,5915267.0
Nepal,2022-05-08,Moderna,5917763.0
Nepal,2022-05-09,Moderna,5920487.0
Nepal,2022-05-10,Moderna,5923038.0
Nepal,2022-05-11,Moderna,5923168.0
Nepal,2022-05-12,Moderna,5924252.0
Nepal,2022-05-15,Moderna,5926447.0
Nepal,2022-05-18,Moderna,5927202.0
Nepal,2022-05-20,Moderna,5928305.0
Nepal,2022-05-23,Moderna,5928801.0
Nepal,2022-05-24,Moderna,5929780.0
Nepal,2022-05-25,Moderna,5930550.0
Nepal,2022-05-26,Moderna,5948366.0
Nepal,2022-05-27,Moderna,5964184.0
Nepal,2022-05-28,Moderna,5999649.0
Nepal,2022-05-29,Moderna,6012034.0
Nepal,2022-05-30,Moderna,6015290.0
Nepal,2022-06-01,Moderna,6127727.0
Nepal,2022-06-02,Moderna,6191548.0
Nepal,2022-06-03,Moderna,6216705.0
Nepal,2022-06-04,Moderna,6267989.0
Nepal,2022-06-05,Moderna,6272334.0
Nepal,2022-06-06,Moderna,6339769.0
Nepal,2022-06-07,Moderna,6383168.0
Nepal,2022-06-08,Moderna,6424654.0
Nepal,2022-06-09,Moderna,6464554.0
Nepal,2022-06-10,Moderna,6483786.0
Nepal,2022-06-11,Moderna,6508534.0
Nepal,2022-06-14,Moderna,6828274.0
Nepal,2022-06-15,Moderna,6872742.0
Nepal,2022-06-16,Moderna,6901624.0
Nepal,2022-06-17,Moderna,6947065.0
Nepal,2022-06-18,Moderna,6969264.0
Nepal,2022-06-19,Moderna,6984704.0
Nepal,2022-06-20,Moderna,7049346.0
Nepal,2022-06-21,Moderna,7082599.0
Nepal,2022-06-22,Moderna,7119287.0
Nepal,2022-06-23,Moderna,7144971.0
Nepal,2022-06-24,Moderna,7197811.0
Nepal,2022-06-25,Moderna,7198374.0
Nepal,2022-06-26,Moderna,7201731.0
Nepal,2022-06-27,Moderna,7216366.0
Nepal,2022-06-28,Moderna,7236733.0
Nepal,2022-07-03,Moderna,7324274.0
Nepal,2022-07-04,Moderna,7336243.0
Nepal,2022-02-19,Oxford/AstraZeneca,9247554.0
Nepal,2022-02-20,Oxford/AstraZeneca,9261214.0
Nepal,2022-02-22,Oxford/AstraZeneca,9382040.0
Nepal,2022-02-23,Oxford/AstraZeneca,9442979.0
Nepal,2022-02-24,Oxford/AstraZeneca,9494011.0
Nepal,2022-02-25,Oxford/AstraZeneca,9536195.0
Nepal,2022-02-26,Oxford/AstraZeneca,9582021.0
Nepal,2022-02-27,Oxford/AstraZeneca,9604902.0
Nepal,2022-02-28,Oxford/AstraZeneca,9659688.0
Nepal,2022-03-01,Oxford/AstraZeneca,9721696.0
Nepal,2022-03-02,Oxford/AstraZeneca,9738553.0
Nepal,2022-03-04,Oxford/AstraZeneca,9787044.0
Nepal,2022-03-05,Oxford/AstraZeneca,9829832.0
Nepal,2022-03-08,Oxford/AstraZeneca,9989894.0
Nepal,2022-03-09,Oxford/AstraZeneca,10031991.0
Nepal,2022-03-11,Oxford/AstraZeneca,10126103.0
Nepal,2022-03-12,Oxford/AstraZeneca,10176717.0
Nepal,2022-03-13,Oxford/AstraZeneca,10206519.0
Nepal,2022-03-14,Oxford/AstraZeneca,10249238.0
Nepal,2022-03-15,Oxford/AstraZeneca,10307446.0
Nepal,2022-03-16,Oxford/AstraZeneca,10359661.0
Nepal,2022-03-17,Oxford/AstraZeneca,10402580.0
Nepal,2022-03-18,Oxford/AstraZeneca,10410932.0
Nepal,2022-03-19,Oxford/AstraZeneca,10419934.0
Nepal,2022-03-21,Oxford/AstraZeneca,10459040.0
Nepal,2022-03-22,Oxford/AstraZeneca,10510166.0
Nepal,2022-03-23,Oxford/AstraZeneca,10563253.0
Nepal,2022-03-24,Oxford/AstraZeneca,10611453.0
Nepal,2022-03-25,Oxford/AstraZeneca,10636420.0
Nepal,2022-03-26,Oxford/AstraZeneca,10664480.0
Nepal,2022-03-27,Oxford/AstraZeneca,10677063.0
Nepal,2022-03-28,Oxford/AstraZeneca,10734318.0
Nepal,2022-03-29,Oxford/AstraZeneca,10764832.0
Nepal,2022-03-30,Oxford/AstraZeneca,10797048.0
Nepal,2022-03-31,Oxford/AstraZeneca,10827025.0
Nepal,2022-04-03,Oxford/AstraZeneca,10909644.0
Nepal,2022-04-04,Oxford/AstraZeneca,10944194.0
Nepal,2022-04-05,Oxford/AstraZeneca,10955575.0
Nepal,2022-04-06,Oxford/AstraZeneca,10988334.0
Nepal,2022-04-07,Oxford/AstraZeneca,11007662.0
Nepal,2022-04-08,Oxford/AstraZeneca,11026763.0
Nepal,2022-04-10,Oxford/AstraZeneca,11034843.0
Nepal,2022-04-11,Oxford/AstraZeneca,11044617.0
Nepal,2022-04-12,Oxford/AstraZeneca,11065197.0
Nepal,2022-04-13,Oxford/AstraZeneca,11089346.0
Nepal,2022-04-14,Oxford/AstraZeneca,11128577.0
Nepal,2022-04-17,Oxford/AstraZeneca,11161670.0
Nepal,2022-04-18,Oxford/AstraZeneca,11171524.0
Nepal,2022-04-20,Oxford/AstraZeneca,11297422.0
Nepal,2022-04-21,Oxford/AstraZeneca,11328952.0
Nepal,2022-04-23,Oxford/AstraZeneca,11473225.0
Nepal,2022-04-24,Oxford/AstraZeneca,11502647.0
Nepal,2022-04-25,Oxford/AstraZeneca,11611795.0
Nepal,2022-04-26,Oxford/AstraZeneca,11691430.0
Nepal,2022-04-27,Oxford/AstraZeneca,11798573.0
Nepal,2022-04-29,Oxford/AstraZeneca,12072898.0
Nepal,2022-04-30,Oxford/AstraZeneca,12132143.0
Nepal,2022-05-01,Oxford/AstraZeneca,12157520.0
Nepal,2022-05-02,Oxford/AstraZeneca,12171808.0
Nepal,2022-05-03,Oxford/AstraZeneca,12251135.0
Nepal,2022-05-04,Oxford/AstraZeneca,12276157.0
Nepal,2022-05-05,Oxford/AstraZeneca,12346844.0
Nepal,2022-05-06,Oxford/AstraZeneca,12414544.0
Nepal,2022-05-07,Oxford/AstraZeneca,12461816.0
Nepal,2022-05-08,Oxford/AstraZeneca,12479029.0
Nepal,2022-05-09,Oxford/AstraZeneca,12509140.0
Nepal,2022-05-10,Oxford/AstraZeneca,12534062.0
Nepal,2022-05-11,Oxford/AstraZeneca,12544642.0
Nepal,2022-05-12,Oxford/AstraZeneca,12564363.0
Nepal,2022-05-15,Oxford/AstraZeneca,12571960.0
Nepal,2022-05-18,Oxford/AstraZeneca,12604710.0
Nepal,2022-05-20,Oxford/AstraZeneca,12622336.0
Nepal,2022-05-22,Oxford/AstraZeneca,12637180.0
Nepal,2022-05-23,Oxford/AstraZeneca,12667633.0
Nepal,2022-05-24,Oxford/AstraZeneca,12685543.0
Nepal,2022-05-25,Oxford/AstraZeneca,12725368.0
Nepal,2022-05-26,Oxford/AstraZeneca,12755788.0
Nepal,2022-05-27,Oxford/AstraZeneca,12787032.0
Nepal,2022-05-28,Oxford/AstraZeneca,12836714.0
Nepal,2022-05-29,Oxford/AstraZeneca,12873848.0
Nepal,2022-05-30,Oxford/AstraZeneca,12881301.0
Nepal,2022-06-01,Oxford/AstraZeneca,13015156.0
Nepal,2022-06-02,Oxford/AstraZeneca,13079031.0
Nepal,2022-06-03,Oxford/AstraZeneca,13121352.0
Nepal,2022-06-04,Oxford/AstraZeneca,13201867.0
Nepal,2022-06-05,Oxford/AstraZeneca,13208452.0
Nepal,2022-06-06,Oxford/AstraZeneca,13234065.0
Nepal,2022-06-07,Oxford/AstraZeneca,13273986.0
Nepal,2022-06-08,Oxford/AstraZeneca,13324863.0
Nepal,2022-06-09,Oxford/AstraZeneca,13380870.0
Nepal,2022-06-10,Oxford/AstraZeneca,13419683.0
Nepal,2022-06-11,Oxford/AstraZeneca,13457885.0
Nepal,2022-06-14,Oxford/AstraZeneca,13504349.0
Nepal,2022-06-15,Oxford/AstraZeneca,13598111.0
Nepal,2022-06-16,Oxford/AstraZeneca,13630555.0
Nepal,2022-06-17,Oxford/AstraZeneca,13686599.0
Nepal,2022-06-18,Oxford/AstraZeneca,13720236.0
Nepal,2022-06-19,Oxford/AstraZeneca,13743971.0
Nepal,2022-06-20,Oxford/AstraZeneca,13766346.0
Nepal,2022-06-21,Oxford/AstraZeneca,13791958.0
Nepal,2022-06-22,Oxford/AstraZeneca,13819186.0
Nepal,2022-06-23,Oxford/AstraZeneca,13856415.0
Nepal,2022-06-24,Oxford/AstraZeneca,13885248.0
Nepal,2022-06-25,Oxford/AstraZeneca,13895087.0
Nepal,2022-06-26,Oxford/AstraZeneca,13897103.0
Nepal,2022-06-27,Oxford/AstraZeneca,13917877.0
Nepal,2022-06-28,Oxford/AstraZeneca,13934233.0
Nepal,2022-07-03,Oxford/AstraZeneca,14080308.0
Nepal,2022-07-04,Oxford/AstraZeneca,14088349.0
Nepal,2022-02-19,Pfizer/BioNTech,485819.0
Nepal,2022-02-22,Pfizer/BioNTech,486784.0
Nepal,2022-02-23,Pfizer/BioNTech,487210.0
Nepal,2022-02-24,Pfizer/BioNTech,487404.0
Nepal,2022-02-25,Pfizer/BioNTech,488013.0
Nepal,2022-02-26,Pfizer/BioNTech,488283.0
Nepal,2022-02-27,Pfizer/BioNTech,488291.0
Nepal,2022-02-28,Pfizer/BioNTech,488835.0
Nepal,2022-03-01,Pfizer/BioNTech,489065.0
Nepal,2022-03-02,Pfizer/BioNTech,489374.0
Nepal,2022-03-04,Pfizer/BioNTech,490849.0
Nepal,2022-03-05,Pfizer/BioNTech,559413.0
Nepal,2022-03-08,Pfizer/BioNTech,609881.0
Nepal,2022-03-11,Pfizer/BioNTech,609923.0
Nepal,2022-03-13,Pfizer/BioNTech,616757.0
Nepal,2022-03-24,Pfizer/BioNTech,619997.0
Nepal,2022-04-12,Pfizer/BioNTech,620868.0
Nepal,2022-04-14,Pfizer/BioNTech,620892.0
Nepal,2022-04-18,Pfizer/BioNTech,621603.0
Nepal,2022-04-21,Pfizer/BioNTech,621861.0
Nepal,2022-04-27,Pfizer/BioNTech,622455.0
Nepal,2022-05-03,Pfizer/BioNTech,622676.0
Nepal,2022-05-06,Pfizer/BioNTech,622994.0
Nepal,2022-05-12,Pfizer/BioNTech,623029.0
Nepal,2022-05-18,Pfizer/BioNTech,623395.0
Nepal,2022-05-22,Pfizer/BioNTech,623875.0
Nepal,2022-05-24,Pfizer/BioNTech,624289.0
Nepal,2022-05-26,Pfizer/BioNTech,629964.0
Nepal,2022-05-27,Pfizer/BioNTech,639509.0
Nepal,2022-05-28,Pfizer/BioNTech,649069.0
Nepal,2022-05-29,Pfizer/BioNTech,650414.0
Nepal,2022-05-30,Pfizer/BioNTech,652490.0
Nepal,2022-06-01,Pfizer/BioNTech,678190.0
Nepal,2022-06-02,Pfizer/BioNTech,684525.0
Nepal,2022-06-03,Pfizer/BioNTech,692780.0
Nepal,2022-06-04,Pfizer/BioNTech,736396.0
Nepal,2022-06-06,Pfizer/BioNTech,739956.0
Nepal,2022-06-07,Pfizer/BioNTech,761389.0
Nepal,2022-06-08,Pfizer/BioNTech,778932.0
Nepal,2022-06-09,Pfizer/BioNTech,794308.0
Nepal,2022-06-10,Pfizer/BioNTech,811074.0
Nepal,2022-06-11,Pfizer/BioNTech,823603.0
Nepal,2022-06-14,Pfizer/BioNTech,834715.0
Nepal,2022-06-15,Pfizer/BioNTech,854349.0
Nepal,2022-06-16,Pfizer/BioNTech,873098.0
Nepal,2022-06-17,Pfizer/BioNTech,890808.0
Nepal,2022-06-18,Pfizer/BioNTech,894573.0
Nepal,2022-06-19,Pfizer/BioNTech,906762.0
Nepal,2022-06-20,Pfizer/BioNTech,962562.0
Nepal,2022-06-21,Pfizer/BioNTech,965531.0
Nepal,2022-06-22,Pfizer/BioNTech,984513.0
Nepal,2022-06-23,Pfizer/BioNTech,999573.0
Nepal,2022-06-24,Pfizer/BioNTech,1040621.0
Nepal,2022-06-25,Pfizer/BioNTech,1084640.0
Nepal,2022-06-26,Pfizer/BioNTech,1136991.0
Nepal,2022-06-27,Pfizer/BioNTech,1222600.0
Nepal,2022-06-28,Pfizer/BioNTech,1315442.0
Nepal,2022-07-03,Pfizer/BioNTech,1674125.0
Nepal,2022-07-04,Pfizer/BioNTech,1797582.0
Nepal,2022-02-19,Sinopharm/Beijing,18974500.0
Nepal,2022-02-20,Sinopharm/Beijing,18980008.0
Nepal,2022-02-21,Sinopharm/Beijing,19005427.0
Nepal,2022-02-22,Sinopharm/Beijing,19018029.0
Nepal,2022-02-23,Sinopharm/Beijing,19045148.0
Nepal,2022-02-24,Sinopharm/Beijing,19072916.0
Nepal,2022-02-25,Sinopharm/Beijing,19129925.0
Nepal,2022-02-27,Sinopharm/Beijing,19168455.0
Nepal,2022-02-28,Sinopharm/Beijing,19215237.0
Nepal,2022-03-01,Sinopharm/Beijing,19226176.0
Nepal,2022-03-02,Sinopharm/Beijing,19231468.0
Nepal,2022-03-04,Sinopharm/Beijing,19285367.0
Nepal,2022-03-05,Sinopharm/Beijing,19302152.0
Nepal,2022-03-08,Sinopharm/Beijing,19349169.0
Nepal,2022-03-09,Sinopharm/Beijing,19366288.0
Nepal,2022-03-11,Sinopharm/Beijing,19398208.0
Nepal,2022-03-12,Sinopharm/Beijing,19413715.0
Nepal,2022-03-13,Sinopharm/Beijing,19418120.0
